Name,IP,BON name,From,Until,GPS state,Latitude,Longitude
BW4493,172.25.94.225,BON-NL-7,02-03-2020 09:33:32,02-03-2020 09:33:32,FIX,53.008549317,6.590630117
BW4493,172.25.94.225,BON-NL-7,02-03-2020 09:38:32,02-03-2020 09:38:32,FIX,53.0085527,6.590632667
BW4493,172.25.94.225,BON-NL-7,02-03-2020 09:43:32,02-03-2020 09:43:32,FIX,53.008551317,6.590636933
BW4493,172.25.94.225,BON-NL-7,02-03-2020 09:48:32,02-03-2020 09:48:32,FIX,53.008544517,6.590653533
BW4493,172.25.94.225,BON-NL-7,02-03-2020 09:53:32,02-03-2020 09:53:32,FIX,53.008549183,6.59065835
BW4493,172.25.94.225,BON-NL-7,02-03-2020 09:58:32,02-03-2020 09:58:32,FIX,53.00855105,6.59066925
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:03:32,02-03-2020 10:03:32,FIX,53.00861135,6.590659567
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:08:32,02-03-2020 10:08:32,FIX,53.00858025,6.590735283
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:13:32,02-03-2020 10:13:32,FIX,53.008592467,6.590641133
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:18:32,02-03-2020 10:18:32,FIX,53.00859015,6.590647033
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:23:32,02-03-2020 10:23:32,FIX,53.008587383,6.590652
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:28:32,02-03-2020 10:28:32,FIX,53.008585433,6.590653117
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:33:32,02-03-2020 10:33:32,FIX,53.008548183,6.590664517
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:38:32,02-03-2020 10:38:32,FIX,53.008549367,6.590670733
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:43:32,02-03-2020 10:43:32,FIX,53.00854945,6.590669883
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:48:32,02-03-2020 10:48:32,FIX,53.008551333,6.590670933
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:53:32,02-03-2020 10:53:32,FIX,53.00855425,6.590671783
BW4493,172.25.94.225,BON-NL-7,02-03-2020 10:58:32,02-03-2020 10:58:32,FIX,53.0085493,6.590663133
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:03:32,02-03-2020 11:03:32,FIX,53.008556217,6.590666067
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:08:32,02-03-2020 11:08:32,FIX,53.00855835,6.59066755
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:13:32,02-03-2020 11:13:32,FIX,53.0085618,6.590665483
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:18:32,02-03-2020 11:18:32,FIX,53.008563483,6.5906647
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:23:32,02-03-2020 11:23:32,FIX,53.00856425,6.590666667
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:28:32,02-03-2020 11:28:32,FIX,53.008565167,6.59066795
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:33:32,02-03-2020 11:33:32,FIX,53.008560733,6.590714917
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:38:32,02-03-2020 11:38:32,FIX,53.008562883,6.59070935
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:43:32,02-03-2020 11:43:32,FIX,53.00856385,6.590706083
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:48:32,02-03-2020 11:48:32,FIX,53.0085624,6.59069875
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:53:32,02-03-2020 11:53:32,FIX,53.0085596,6.5906946
BW4493,172.25.94.225,BON-NL-7,02-03-2020 11:58:32,02-03-2020 11:58:32,FIX,53.008559233,6.590690183
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:03:32,02-03-2020 12:03:32,FIX,53.008559283,6.590690033
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:08:32,02-03-2020 12:08:32,FIX,53.008559233,6.590688883
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:13:32,02-03-2020 12:13:32,FIX,53.008538033,6.590680583
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:18:32,02-03-2020 12:18:32,FIX,53.00854135,6.590683517
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:23:32,02-03-2020 12:23:32,FIX,53.008544767,6.5906871
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:28:32,02-03-2020 12:28:32,FIX,53.0085601,6.590677867
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:33:32,02-03-2020 12:33:32,FIX,53.008560883,6.590680067
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:38:32,02-03-2020 12:38:32,FIX,53.008528217,6.590696683
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:43:32,02-03-2020 12:43:32,FIX,53.008530783,6.590693617
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:48:32,02-03-2020 12:48:32,FIX,53.008534233,6.590693533
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:53:32,02-03-2020 12:53:32,FIX,53.008536,6.590693033
BW4493,172.25.94.225,BON-NL-7,02-03-2020 12:58:32,02-03-2020 12:58:32,FIX,53.008535617,6.590695533
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:03:32,02-03-2020 13:03:32,FIX,53.008535217,6.590695933
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:08:32,02-03-2020 13:08:32,FIX,53.008538983,6.5906947
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:13:32,02-03-2020 13:13:32,FIX,53.008540417,6.5906939
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:18:32,02-03-2020 13:18:32,FIX,53.008542083,6.590691717
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:23:32,02-03-2020 13:23:32,FIX,53.008598917,6.590669333
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:28:32,02-03-2020 13:28:32,FIX,53.008609183,6.590650067
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:33:32,02-03-2020 13:33:32,FIX,53.008607533,6.590652283
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:38:32,02-03-2020 13:38:32,FIX,53.008586667,6.590666267
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:43:32,02-03-2020 13:43:32,FIX,53.008563517,6.590664867
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:48:32,02-03-2020 13:48:32,FIX,53.008566483,6.590670267
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:53:32,02-03-2020 13:53:32,FIX,53.00856405,6.590673433
BW4493,172.25.94.225,BON-NL-7,02-03-2020 13:58:32,02-03-2020 13:58:32,FIX,53.00856375,6.59067485
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:03:32,02-03-2020 14:03:32,FIX,53.008505,6.59068565
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:08:32,02-03-2020 14:08:32,FIX,53.008506733,6.590685367
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:13:32,02-03-2020 14:13:32,FIX,53.008515317,6.590688717
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:18:32,02-03-2020 14:18:32,FIX,53.008544133,6.590724183
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:23:32,02-03-2020 14:23:32,FIX,53.008547733,6.59071325
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:28:32,02-03-2020 14:28:32,FIX,53.008548933,6.590708517
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:33:32,02-03-2020 14:33:32,FIX,53.008549033,6.590701183
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:38:32,02-03-2020 14:38:32,FIX,53.008550767,6.5906964
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:43:32,02-03-2020 14:43:32,FIX,53.008550633,6.590693533
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:48:32,02-03-2020 14:48:32,FIX,53.008564667,6.590690883
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:53:32,02-03-2020 14:53:32,FIX,53.0085652,6.590690567
BW4493,172.25.94.225,BON-NL-7,02-03-2020 14:58:32,02-03-2020 14:58:32,FIX,53.0085637,6.590687983
BW4493,172.25.94.225,BON-NL-7,02-03-2020 15:03:32,02-03-2020 15:03:32,FIX,53.008559683,6.590685983
