Name,IP,BON name,From,Until,GPS state,Latitude,Longitude
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:12:29,31-01-2020 20:12:29,FIX,51.752592833,4.63996535
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:17:29,31-01-2020 20:17:29,FIX,51.7525927,4.639965367
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:22:29,31-01-2020 20:22:29,FIX,51.752592683,4.639965417
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:27:29,31-01-2020 20:27:29,FIX,51.7525926,4.639965467
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:32:29,31-01-2020 20:32:29,FIX,51.752592433,4.639965567
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:37:29,31-01-2020 20:37:29,FIX,51.75259225,4.639965467
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:42:29,31-01-2020 20:42:29,FIX,51.752592183,4.639965567
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:47:29,31-01-2020 20:47:29,FIX,51.752592067,4.639965583
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:52:29,31-01-2020 20:52:29,FIX,51.752592067,4.639965667
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 20:57:29,31-01-2020 20:57:29,FIX,51.752592067,4.63996575
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:02:29,31-01-2020 21:02:29,FIX,51.752592133,4.639965883
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:07:29,31-01-2020 21:07:29,FIX,51.752592167,4.639965933
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:12:29,31-01-2020 21:12:29,FIX,51.7525922,4.639965983
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:17:29,31-01-2020 21:17:29,FIX,51.752592183,4.639966083
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:22:29,31-01-2020 21:22:29,FIX,51.752592267,4.639966083
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:27:29,31-01-2020 21:27:29,FIX,51.752592283,4.639965983
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:32:29,31-01-2020 21:32:29,FIX,51.75259225,4.639965967
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:37:29,31-01-2020 21:37:29,FIX,51.7525922,4.639965983
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:42:29,31-01-2020 21:42:29,FIX,51.752592117,4.639965967
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:47:29,31-01-2020 21:47:29,FIX,51.75259205,4.639965967
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:52:29,31-01-2020 21:52:29,FIX,51.752591933,4.639966
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 21:57:29,31-01-2020 21:57:29,FIX,51.752591817,4.639966033
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:02:29,31-01-2020 22:02:29,FIX,51.752591667,4.639966067
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:07:29,31-01-2020 22:07:29,FIX,51.75259155,4.63996615
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:12:29,31-01-2020 22:12:29,FIX,51.752591533,4.639966067
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:17:29,31-01-2020 22:17:29,FIX,51.75259155,4.639966067
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:22:29,31-01-2020 22:22:29,FIX,51.752591617,4.639965933
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:27:29,31-01-2020 22:27:29,FIX,51.752591617,4.639965733
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:32:29,31-01-2020 22:32:29,FIX,51.752591633,4.639965567
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:37:29,31-01-2020 22:37:29,FIX,51.7525916,4.639965367
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:42:29,31-01-2020 22:42:29,FIX,51.752591633,4.63996515
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:47:29,31-01-2020 22:47:29,FIX,51.752591617,4.63996485
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:52:29,31-01-2020 22:52:29,FIX,51.752591717,4.639964667
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 22:57:29,31-01-2020 22:57:29,FIX,51.752591733,4.6399645
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:02:29,31-01-2020 23:02:29,FIX,51.752591683,4.639964367
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:07:29,31-01-2020 23:07:29,FIX,51.752591717,4.639964183
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:12:29,31-01-2020 23:12:29,FIX,51.7525917,4.639964167
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:17:29,31-01-2020 23:17:29,FIX,51.75259175,4.63996405
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:22:29,31-01-2020 23:22:29,FIX,51.752591817,4.639964
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:27:29,31-01-2020 23:27:29,FIX,51.7525918,4.639963833
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:32:29,31-01-2020 23:32:29,FIX,51.752591883,4.6399636
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:37:29,31-01-2020 23:37:29,FIX,51.75259195,4.639963333
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:42:29,31-01-2020 23:42:29,FIX,51.752592017,4.639963167
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:47:29,31-01-2020 23:47:29,FIX,51.752591933,4.639962983
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:52:29,31-01-2020 23:52:29,FIX,51.752591833,4.639962867
BW-3002,172.25.0.49,BON-NL-5,31-01-2020 23:57:29,31-01-2020 23:57:29,FIX,51.7525919,4.63996265
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:02:29,01-02-2020 00:02:29,FIX,51.75259195,4.639962583
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:07:29,01-02-2020 00:07:29,FIX,51.7525919,4.639962533
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:12:29,01-02-2020 00:12:29,FIX,51.752591983,4.63996245
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:17:29,01-02-2020 00:17:29,FIX,51.752591983,4.63996235
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:22:29,01-02-2020 00:22:29,FIX,51.752592,4.639962317
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:27:29,01-02-2020 00:27:29,FIX,51.7525921,4.639962233
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:32:29,01-02-2020 00:32:29,FIX,51.752592117,4.6399622
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:37:29,01-02-2020 00:37:29,FIX,51.752592083,4.639962233
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:42:29,01-02-2020 00:42:29,FIX,51.752592067,4.639962233
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:47:29,01-02-2020 00:47:29,FIX,51.75259205,4.63996225
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:52:29,01-02-2020 00:52:29,FIX,51.752592083,4.639962233
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 00:57:29,01-02-2020 00:57:29,FIX,51.752592117,4.6399622
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:02:29,01-02-2020 01:02:29,FIX,51.75259215,4.639962233
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:07:29,01-02-2020 01:07:29,FIX,51.752592117,4.63996225
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:12:29,01-02-2020 01:12:29,FIX,51.752592133,4.63996225
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:17:29,01-02-2020 01:17:29,FIX,51.752592133,4.6399622
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:22:29,01-02-2020 01:22:29,FIX,51.75259215,4.6399622
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:27:29,01-02-2020 01:27:29,FIX,51.752592217,4.6399623
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:32:29,01-02-2020 01:32:29,FIX,51.7525922,4.6399623
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:37:30,01-02-2020 01:37:30,FIX,51.752592233,4.639962233
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:42:30,01-02-2020 01:42:30,FIX,51.752592233,4.63996235
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:47:30,01-02-2020 01:47:30,FIX,51.752592283,4.639962433
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:52:30,01-02-2020 01:52:30,FIX,51.7525923,4.6399625
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 01:57:29,01-02-2020 01:57:29,FIX,51.752592267,4.63996255
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:02:30,01-02-2020 02:02:30,FIX,51.752592283,4.6399625
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:07:30,01-02-2020 02:07:30,FIX,51.752592233,4.639962533
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:12:30,01-02-2020 02:12:30,FIX,51.75259215,4.639962567
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:17:30,01-02-2020 02:17:30,FIX,51.752592133,4.639962533
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:22:30,01-02-2020 02:22:30,FIX,51.752592133,4.639962533
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:27:30,01-02-2020 02:27:30,FIX,51.7525921,4.63996255
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:32:30,01-02-2020 02:32:30,FIX,51.752592,4.63996245
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:37:30,01-02-2020 02:37:30,FIX,51.752591967,4.639962467
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:42:30,01-02-2020 02:42:30,FIX,51.752591983,4.63996245
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:47:30,01-02-2020 02:47:30,FIX,51.752591883,4.639962467
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:52:30,01-02-2020 02:52:30,FIX,51.752591767,4.639962433
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 02:57:30,01-02-2020 02:57:30,FIX,51.75259175,4.639962483
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:02:30,01-02-2020 03:02:30,FIX,51.7525917,4.639962583
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:07:30,01-02-2020 03:07:30,FIX,51.752591717,4.639962517
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:12:30,01-02-2020 03:12:30,FIX,51.752591717,4.639962483
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:17:30,01-02-2020 03:17:30,FIX,51.75259185,4.639962367
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:22:30,01-02-2020 03:22:30,FIX,51.7525919,4.639962317
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:27:30,01-02-2020 03:27:30,FIX,51.752591967,4.6399622
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:32:30,01-02-2020 03:32:30,FIX,51.752592017,4.639962117
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:37:30,01-02-2020 03:37:30,FIX,51.752592033,4.639961967
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:42:30,01-02-2020 03:42:30,FIX,51.7525921,4.639961883
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:47:30,01-02-2020 03:47:30,FIX,51.752592117,4.639961733
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:52:30,01-02-2020 03:52:30,FIX,51.752592133,4.6399616
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 03:57:30,01-02-2020 03:57:30,FIX,51.752592167,4.639961583
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:02:30,01-02-2020 04:02:30,FIX,51.752592167,4.639961483
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:07:30,01-02-2020 04:07:30,FIX,51.75259215,4.639961433
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:12:30,01-02-2020 04:12:30,FIX,51.75259215,4.639961433
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:17:30,01-02-2020 04:17:30,FIX,51.752592133,4.6399614
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:22:30,01-02-2020 04:22:30,FIX,51.75259215,4.639961317
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:27:30,01-02-2020 04:27:30,FIX,51.752592217,4.63996115
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:32:30,01-02-2020 04:32:30,FIX,51.7525921,4.6399609
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:37:30,01-02-2020 04:37:30,FIX,51.752592133,4.63996075
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:42:30,01-02-2020 04:42:30,FIX,51.752592117,4.639960567
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:47:30,01-02-2020 04:47:30,FIX,51.7525921,4.639960433
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:52:30,01-02-2020 04:52:30,FIX,51.752592067,4.639960283
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 04:57:30,01-02-2020 04:57:30,FIX,51.752592,4.639960217
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:02:30,01-02-2020 05:02:30,FIX,51.7525919,4.639960233
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:07:30,01-02-2020 05:07:30,FIX,51.752591883,4.6399602
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:12:30,01-02-2020 05:12:30,FIX,51.752591917,4.63996015
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:17:30,01-02-2020 05:17:30,FIX,51.752591867,4.639960067
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:22:30,01-02-2020 05:22:30,FIX,51.752591833,4.639960017
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:27:30,01-02-2020 05:27:30,FIX,51.752591867,4.639960083
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:32:30,01-02-2020 05:32:30,FIX,51.752591867,4.639960083
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:37:30,01-02-2020 05:37:30,FIX,51.752591883,4.639960117
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:42:30,01-02-2020 05:42:30,FIX,51.75259185,4.63996015
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:47:30,01-02-2020 05:47:30,FIX,51.752591817,4.639960217
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:52:30,01-02-2020 05:52:30,FIX,51.75259185,4.639960167
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 05:57:30,01-02-2020 05:57:30,FIX,51.752591833,4.639960267
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:02:30,01-02-2020 06:02:30,FIX,51.752591833,4.639960183
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:07:30,01-02-2020 06:07:30,FIX,51.75259185,4.63996025
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:12:30,01-02-2020 06:12:30,FIX,51.752591783,4.639960133
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:17:30,01-02-2020 06:17:30,FIX,51.7525918,4.63996015
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:22:30,01-02-2020 06:22:30,FIX,51.752591867,4.639960117
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:27:30,01-02-2020 06:27:30,FIX,51.752591833,4.63996
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:32:30,01-02-2020 06:32:30,FIX,51.752591817,4.639959883
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:37:30,01-02-2020 06:37:30,FIX,51.752591783,4.6399597
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:42:30,01-02-2020 06:42:30,FIX,51.75259175,4.63995965
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:47:30,01-02-2020 06:47:30,FIX,51.752591817,4.639959617
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:52:30,01-02-2020 06:52:30,FIX,51.75259185,4.639959567
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 06:57:30,01-02-2020 06:57:30,FIX,51.7525919,4.639959533
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:02:30,01-02-2020 07:02:30,FIX,51.752591817,4.6399595
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:07:30,01-02-2020 07:07:30,FIX,51.75259175,4.639959433
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:12:30,01-02-2020 07:12:30,FIX,51.752591717,4.639959467
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:17:30,01-02-2020 07:17:30,FIX,51.75259175,4.63995945
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:22:30,01-02-2020 07:22:30,FIX,51.752591817,4.6399595
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:27:30,01-02-2020 07:27:30,FIX,51.752591767,4.639959483
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:32:30,01-02-2020 07:32:30,FIX,51.75259165,4.639959567
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:37:30,01-02-2020 07:37:30,FIX,51.752591633,4.639959667
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:42:30,01-02-2020 07:42:30,FIX,51.752591633,4.6399597
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:47:30,01-02-2020 07:47:30,FIX,51.752591617,4.639959717
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:52:30,01-02-2020 07:52:30,FIX,51.752591583,4.639959767
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 07:57:30,01-02-2020 07:57:30,FIX,51.752591583,4.639959733
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:02:31,01-02-2020 08:02:31,FIX,51.752591517,4.639959817
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:07:31,01-02-2020 08:07:31,FIX,51.75259155,4.6399599
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:12:30,01-02-2020 08:12:30,FIX,51.752591583,4.639959933
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:17:31,01-02-2020 08:17:31,FIX,51.75259165,4.639959917
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:22:31,01-02-2020 08:22:31,FIX,51.752591717,4.639959917
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:27:31,01-02-2020 08:27:31,FIX,51.752591767,4.639959933
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:32:31,01-02-2020 08:32:31,FIX,51.75259175,4.63995985
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:37:31,01-02-2020 08:37:31,FIX,51.752591733,4.639959733
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:42:31,01-02-2020 08:42:31,FIX,51.75259175,4.639959767
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:47:31,01-02-2020 08:47:31,FIX,51.752591783,4.639959717
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:52:31,01-02-2020 08:52:31,FIX,51.752591767,4.63995965
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 08:57:31,01-02-2020 08:57:31,FIX,51.75259175,4.639959633
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:02:31,01-02-2020 09:02:31,FIX,51.752591733,4.63995965
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:07:31,01-02-2020 09:07:31,FIX,51.752591733,4.63995975
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:12:31,01-02-2020 09:12:31,FIX,51.75259175,4.639959767
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:17:31,01-02-2020 09:17:31,FIX,51.75259175,4.639959767
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:22:31,01-02-2020 09:22:31,FIX,51.75259175,4.639959767
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:27:31,01-02-2020 09:27:31,FIX,51.7525917,4.639959783
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:32:31,01-02-2020 09:32:31,FIX,51.752591733,4.639959833
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:37:31,01-02-2020 09:37:31,FIX,51.752591717,4.639959883
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:42:31,01-02-2020 09:42:31,FIX,51.752591683,4.639959917
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:47:31,01-02-2020 09:47:31,FIX,51.752591683,4.639959967
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:52:31,01-02-2020 09:52:31,FIX,51.752591667,4.639959983
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 09:57:31,01-02-2020 09:57:31,FIX,51.752591683,4.6399601
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:02:31,01-02-2020 10:02:31,FIX,51.752591633,4.639960133
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:07:31,01-02-2020 10:07:31,FIX,51.752591617,4.639960167
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:12:31,01-02-2020 10:12:31,FIX,51.7525916,4.639960183
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:17:31,01-02-2020 10:17:31,FIX,51.75259155,4.639960217
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:22:31,01-02-2020 10:22:31,FIX,51.752591533,4.6399603
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:27:31,01-02-2020 10:27:31,FIX,51.752591517,4.639960333
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:32:31,01-02-2020 10:32:31,FIX,51.752591517,4.639960367
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:37:31,01-02-2020 10:37:31,FIX,51.752591533,4.639960483
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:42:31,01-02-2020 10:42:31,FIX,51.75259155,4.63996055
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:47:31,01-02-2020 10:47:31,FIX,51.752591567,4.639960633
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:52:31,01-02-2020 10:52:31,FIX,51.752591583,4.639960717
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 10:57:31,01-02-2020 10:57:31,FIX,51.752591617,4.639960783
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:02:31,01-02-2020 11:02:31,FIX,51.75259165,4.639960817
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:07:31,01-02-2020 11:07:31,FIX,51.7525917,4.6399609
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:12:31,01-02-2020 11:12:31,FIX,51.75259175,4.639961
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:17:31,01-02-2020 11:17:31,FIX,51.752591817,4.63996105
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:22:31,01-02-2020 11:22:31,FIX,51.752591867,4.639961117
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:27:31,01-02-2020 11:27:31,FIX,51.7525919,4.639961183
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:32:31,01-02-2020 11:32:31,FIX,51.752591933,4.63996125
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:37:31,01-02-2020 11:37:31,FIX,51.75259195,4.639961317
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:42:31,01-02-2020 11:42:31,FIX,51.752592,4.63996135
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:47:31,01-02-2020 11:47:31,FIX,51.752592033,4.639961383
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:52:31,01-02-2020 11:52:31,FIX,51.752592083,4.639961417
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 11:57:31,01-02-2020 11:57:31,FIX,51.752614133,4.6399792
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:02:31,01-02-2020 12:02:31,FIX,51.752612933,4.639977367
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:07:31,01-02-2020 12:07:31,FIX,51.752611567,4.639974983
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:12:31,01-02-2020 12:12:31,FIX,51.752610417,4.639976133
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:17:31,01-02-2020 12:17:31,FIX,51.7526095,4.639976283
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:22:31,01-02-2020 12:22:31,FIX,51.752609083,4.639975783
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:27:31,01-02-2020 12:27:31,FIX,51.752608333,4.6399755
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:32:31,01-02-2020 12:32:31,FIX,51.752606433,4.639975583
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:37:31,01-02-2020 12:37:31,FIX,51.752605717,4.63997555
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:42:31,01-02-2020 12:42:31,FIX,51.75260385,4.63997695
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:47:31,01-02-2020 12:47:31,FIX,51.752602767,4.639977683
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:52:31,01-02-2020 12:52:31,FIX,51.752602367,4.639977267
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 12:57:31,01-02-2020 12:57:31,FIX,51.752600983,4.63997905
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:02:31,01-02-2020 13:02:31,FIX,51.752600833,4.6399794
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:07:31,01-02-2020 13:07:31,FIX,51.752600483,4.639980583
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:12:31,01-02-2020 13:12:31,FIX,51.752599967,4.6399813
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:17:31,01-02-2020 13:17:31,FIX,51.752599617,4.63998165
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:22:31,01-02-2020 13:22:31,FIX,51.752599383,4.63998235
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:27:31,01-02-2020 13:27:31,FIX,51.752599117,4.6399831
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:32:31,01-02-2020 13:32:31,FIX,51.75259865,4.639983933
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:37:31,01-02-2020 13:37:31,FIX,51.752597583,4.63998345
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:42:32,01-02-2020 13:42:32,FIX,51.752598883,4.6399811
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:47:31,01-02-2020 13:47:31,FIX,51.752598283,4.63998085
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:52:31,01-02-2020 13:52:31,FIX,51.752598433,4.639980633
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 13:57:32,01-02-2020 13:57:32,FIX,51.752598733,4.639979867
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 14:02:32,01-02-2020 14:02:32,FIX,51.752598317,4.639979717
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 14:07:32,01-02-2020 14:07:32,FIX,51.75259825,4.63997935
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 14:12:32,01-02-2020 14:12:32,FIX,51.752598033,4.639978783
BW-3002,172.25.0.49,BON-NL-5,01-02-2020 14:17:31,01-02-2020 14:17:31,FIX,51.752598,4.63997875
